transaction_id,transaction_date,transaction_time,store_id,store_location,product_id,product_category,product_type,product_detail,unit_price,quantity,total_amount,payment_method,customer_id
1341,2025-02-21,08:42:16,4,Airport Terminal 2,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1202
1342,2025-02-21,17:34:51,3,Uptown,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Credit Card,1224
1343,2025-02-21,08:47:27,4,Airport Terminal 2,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Credit Card,1445
1344,2025-02-21,09:08:25,1,Downtown,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Mobile Pay,1169
1345,2025-02-21,18:42:17,2,Riverside Mall,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Credit Card,1250
1346,2025-02-21,15:49:56,2,Riverside Mall,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Mobile Pay,1371
1347,2025-02-21,08:06:50,4,Airport Terminal 2,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Credit Card,1079
1348,2025-02-21,07:53:21,1,Downtown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Credit Card,1305
1349,2025-02-21,09:31:05,4,Airport Terminal 2,116,Pastry,Scone,Cranberry Scone,2.95,2,5.9,Credit Card,1126
1350,2025-02-21,09:49:07,5,Lakeside Plaza,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,3,10.95,Credit Card,1358
1351,2025-02-21,12:50:51,4,Airport Terminal 2,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Credit Card,1373
1352,2025-02-21,19:37:40,2,Riverside Mall,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,2,7.9,Cash,1117
1353,2025-02-21,09:12:59,4,Airport Terminal 2,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Credit Card,1009
1354,2025-02-21,11:33:19,1,Downtown,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,2,5.9,Credit Card,1118
1355,2025-02-21,07:27:41,4,Airport Terminal 2,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Credit Card,1056
1356,2025-02-22,09:57:03,3,Uptown,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Cash,1000
1357,2025-02-22,09:17:58,3,Uptown,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,2,7.9,Cash,1220
1358,2025-02-22,10:07:06,4,Airport Terminal 2,112,Bakery,Croissant,Butter Croissant,3.25,2,6.5,Credit Card,1349
1359,2025-02-22,11:51:23,2,Riverside Mall,111,Tea,Chai,Chai Latte - Regular,3.85,2,7.7,Credit Card,1301
1360,2025-02-22,14:13:37,3,Uptown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Cash,1054
1361,2025-02-22,07:58:56,5,Lakeside Plaza,104,Coffee,Latte,Latte - Regular,3.75,2,7.5,Cash,1097
1362,2025-02-22,07:34:39,4,Airport Terminal 2,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Credit Card,1371
1363,2025-02-22,15:02:08,2,Riverside Mall,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Credit Card,1281
1364,2025-02-22,17:28:40,5,Lakeside Plaza,112,Bakery,Croissant,Butter Croissant,3.25,2,6.5,Cash,1223
1365,2025-02-22,18:32:50,4,Airport Terminal 2,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Credit Card,1306
1366,2025-02-22,07:36:03,2,Riverside Mall,110,Tea,Brewed Tea,Earl Grey,2.75,2,5.5,Cash,1355
1367,2025-02-22,15:55:32,4,Airport Terminal 2,116,Pastry,Scone,Cranberry Scone,2.95,4,11.8,Credit Card,1084
1368,2025-02-22,13:24:25,5,Lakeside Plaza,113,Bakery,Muffin,Blueberry Muffin,3.1,2,6.2,Cash,1105
1369,2025-02-22,14:00:56,2,Riverside Mall,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,3,11.85,Credit Card,1262
1370,2025-02-22,10:14:18,5,Lakeside Plaza,109,Tea,Brewed Tea,Green Tea,2.75,2,5.5,Cash,1282
1371,2025-02-22,13:18:02,2,Riverside Mall,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,2,5.9,Mobile Pay,1142
1372,2025-02-22,14:15:52,3,Uptown,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Cash,1059
1373,2025-02-22,10:45:56,3,Uptown,112,Bakery,Croissant,Butter Croissant,3.25,1,3.25,Cash,1369
1374,2025-02-22,10:03:40,5,Lakeside Plaza,110,Tea,Brewed Tea,Earl Grey,2.75,2,5.5,Credit Card,1421
1375,2025-02-22,09:01:34,3,Uptown,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,2,7.3,Mobile Pay,1444
1376,2025-02-22,15:44:24,5,Lakeside Plaza,104,Coffee,Latte,Latte - Regular,3.75,3,11.25,Mobile Pay,1131
1377,2025-02-22,08:28:14,5,Lakeside Plaza,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Credit Card,1104
1378,2025-02-23,12:46:46,4,Airport Terminal 2,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Mobile Pay,1075
1379,2025-02-23,08:11:52,1,Downtown,116,Pastry,Scone,Cranberry Scone,2.95,3,8.85,Credit Card,1096
1380,2025-02-23,06:10:56,2,Riverside Mall,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Credit Card,1201
1381,2025-02-23,08:27:15,2,Riverside Mall,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Mobile Pay,1330
1382,2025-02-23,08:48:51,1,Downtown,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Credit Card,1051
1383,2025-02-23,16:48:53,1,Downtown,104,Coffee,Latte,Latte - Regular,3.75,2,7.5,Cash,1022
1384,2025-02-23,08:40:38,1,Downtown,109,Tea,Brewed Tea,Green Tea,2.75,1,2.75,Mobile Pay,1004
1385,2025-02-23,15:21:54,1,Downtown,118,Merchandise,Mug,Branded Ceramic Mug,9.99,2,19.98,Cash,1103
1386,2025-02-23,16:19:21,5,Lakeside Plaza,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Cash,1124
1387,2025-02-23,08:52:02,3,Uptown,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Cash,1151
1388,2025-02-23,06:14:01,4,Airport Terminal 2,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Cash,1197
1389,2025-02-23,17:43:24,3,Uptown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,2,8.9,Mobile Pay,1366
1390,2025-02-23,08:07:14,1,Downtown,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Credit Card,1144
1391,2025-02-23,08:59:59,5,Lakeside Plaza,111,Tea,Chai,Chai Latte - Regular,3.85,3,11.55,Credit Card,1022
1392,2025-02-23,13:38:11,2,Riverside Mall,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,2,6.8,Mobile Pay,1076
1393,2025-02-23,10:06:17,3,Uptown,110,Tea,Brewed Tea,Earl Grey,2.75,3,8.25,Credit Card,1338
1394,2025-02-23,16:55:59,3,Uptown,103,Coffee,Espresso,Espresso Shot,2.2,4,8.8,Credit Card,1398
1395,2025-02-23,11:46:50,3,Uptown,105,Coffee,Latte,Latte - Large,4.25,2,8.5,Mobile Pay,1244
1396,2025-02-23,18:17:09,1,Downtown,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Cash,1065
1397,2025-02-23,10:27:30,4,Airport Terminal 2,112,Bakery,Croissant,Butter Croissant,3.25,2,6.5,Credit Card,1211
1398,2025-02-23,16:41:58,3,Uptown,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Credit Card,1214
1399,2025-02-23,13:34:52,5,Lakeside Plaza,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Credit Card,1042
1400,2025-02-23,14:44:51,4,Airport Terminal 2,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,2,25.0,Cash,1359
1401,2025-02-23,08:54:01,3,Uptown,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Mobile Pay,1242
1402,2025-02-23,17:23:54,1,Downtown,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,2,5.9,Mobile Pay,1398
1403,2025-02-23,08:54:35,3,Uptown,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,4,8.4,Credit Card,1215
1404,2025-02-23,15:07:44,2,Riverside Mall,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,2,5.9,Credit Card,1193
1405,2025-02-23,07:06:42,4,Airport Terminal 2,112,Bakery,Croissant,Butter Croissant,3.25,1,3.25,Mobile Pay,1244
1406,2025-02-23,08:09:05,2,Riverside Mall,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1006
1407,2025-02-23,15:30:47,4,Airport Terminal 2,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Credit Card,1270
1408,2025-02-24,15:28:50,4,Airport Terminal 2,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,2,6.8,Credit Card,1006
1409,2025-02-24,17:02:38,2,Riverside Mall,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,2,5.9,Cash,1257
1410,2025-02-24,15:56:29,4,Airport Terminal 2,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Credit Card,1424
1411,2025-02-24,10:14:27,5,Lakeside Plaza,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,3,37.5,Mobile Pay,1139
1412,2025-02-24,19:08:47,5,Lakeside Plaza,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Cash,1316
1413,2025-02-24,16:35:38,4,Airport Terminal 2,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,2,7.3,Credit Card,1418
1414,2025-02-24,14:25:52,4,Airport Terminal 2,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Mobile Pay,1027
1415,2025-02-24,09:06:04,4,Airport Terminal 2,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Mobile Pay,1398
1416,2025-02-24,09:34:06,1,Downtown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Cash,1305
1417,2025-02-24,13:40:59,3,Uptown,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Cash,1137
1418,2025-02-24,13:50:30,5,Lakeside Plaza,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Cash,1161
1419,2025-02-24,19:48:18,3,Uptown,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,4,10.0,Cash,1256
1420,2025-02-24,19:44:43,4,Airport Terminal 2,112,Bakery,Croissant,Butter Croissant,3.25,1,3.25,Mobile Pay,1208
1421,2025-02-24,13:49:09,5,Lakeside Plaza,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Credit Card,1407
1422,2025-02-24,09:09:43,5,Lakeside Plaza,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Cash,1320
1423,2025-02-24,16:41:09,2,Riverside Mall,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,2,7.9,Mobile Pay,1082
1424,2025-02-24,19:38:41,5,Lakeside Plaza,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Credit Card,1393
1425,2025-02-24,09:39:54,2,Riverside Mall,111,Tea,Chai,Chai Latte - Regular,3.85,3,11.55,Mobile Pay,1020
1426,2025-02-24,08:39:38,4,Airport Terminal 2,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Credit Card,1078
1427,2025-02-24,16:09:49,4,Airport Terminal 2,104,Coffee,Latte,Latte - Regular,3.75,3,11.25,Mobile Pay,1280
1428,2025-02-24,07:20:10,1,Downtown,116,Pastry,Scone,Cranberry Scone,2.95,3,8.85,Cash,1082
1429,2025-02-24,10:04:11,5,Lakeside Plaza,112,Bakery,Croissant,Butter Croissant,3.25,2,6.5,Credit Card,1235
1430,2025-02-25,14:08:07,3,Uptown,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,4,8.4,Cash,1249
1431,2025-02-25,11:39:58,3,Uptown,113,Bakery,Muffin,Blueberry Muffin,3.1,2,6.2,Credit Card,1225
1432,2025-02-25,11:43:26,5,Lakeside Plaza,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Mobile Pay,1134
1433,2025-02-25,15:15:44,1,Downtown,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,2,5.9,Cash,1004
1434,2025-02-25,11:36:25,1,Downtown,110,Tea,Brewed Tea,Earl Grey,2.75,3,8.25,Credit Card,1114
1435,2025-02-25,10:29:41,4,Airport Terminal 2,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Credit Card,1418
1436,2025-02-25,15:58:59,1,Downtown,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Cash,1221
1437,2025-02-25,10:38:31,3,Uptown,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Credit Card,1379
1438,2025-02-25,07:09:30,3,Uptown,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Credit Card,1109
1439,2025-02-25,07:51:23,1,Downtown,113,Bakery,Muffin,Blueberry Muffin,3.1,2,6.2,Credit Card,1242
1440,2025-02-25,18:43:27,2,Riverside Mall,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Cash,1325
1441,2025-02-25,09:05:19,2,Riverside Mall,103,Coffee,Espresso,Espresso Shot,2.2,3,6.6,Mobile Pay,1231
1442,2025-02-25,14:16:11,5,Lakeside Plaza,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,2,7.9,Mobile Pay,1047
1443,2025-02-25,18:19:10,4,Airport Terminal 2,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Credit Card,1214
1444,2025-02-25,18:27:22,5,Lakeside Plaza,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,3,10.95,Credit Card,1292
1445,2025-02-25,15:38:12,1,Downtown,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Credit Card,1341
1446,2025-02-25,14:52:46,2,Riverside Mall,111,Tea,Chai,Chai Latte - Regular,3.85,2,7.7,Credit Card,1377
1447,2025-02-25,17:59:09,1,Downtown,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Cash,1162
1448,2025-02-25,13:00:28,4,Airport Terminal 2,109,Tea,Brewed Tea,Green Tea,2.75,3,8.25,Cash,1438
1449,2025-02-25,07:47:12,4,Airport Terminal 2,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Mobile Pay,1279
1450,2025-02-25,09:13:12,5,Lakeside Plaza,113,Bakery,Muffin,Blueberry Muffin,3.1,4,12.4,Mobile Pay,1295
1451,2025-02-25,06:57:19,3,Uptown,112,Bakery,Croissant,Butter Croissant,3.25,1,3.25,Cash,1444
1452,2025-02-25,11:22:22,4,Airport Terminal 2,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,2,4.2,Credit Card,1218
1453,2025-02-25,17:29:27,3,Uptown,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Credit Card,1283
1454,2025-02-25,11:54:42,5,Lakeside Plaza,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,2,6.8,Credit Card,1223
1455,2025-02-26,19:51:53,5,Lakeside Plaza,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Cash,1332
1456,2025-02-26,13:48:39,4,Airport Terminal 2,104,Coffee,Latte,Latte - Regular,3.75,3,11.25,Credit Card,1051
1457,2025-02-26,14:54:26,5,Lakeside Plaza,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Credit Card,1397
1458,2025-02-26,08:30:07,4,Airport Terminal 2,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Mobile Pay,1406
1459,2025-02-26,06:23:50,4,Airport Terminal 2,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1145
1460,2025-02-26,16:50:58,3,Uptown,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Cash,1123
1461,2025-02-26,06:09:50,4,Airport Terminal 2,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Credit Card,1418
1462,2025-02-26,10:36:27,5,Lakeside Plaza,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Cash,1200
1463,2025-02-26,16:36:27,4,Airport Terminal 2,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Credit Card,1325
1464,2025-02-26,17:33:10,2,Riverside Mall,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1050
1465,2025-02-26,08:36:50,2,Riverside Mall,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Credit Card,1390
1466,2025-02-26,08:20:13,3,Uptown,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Credit Card,1013
1467,2025-02-26,06:45:34,5,Lakeside Plaza,105,Coffee,Latte,Latte - Large,4.25,3,12.75,Credit Card,1040
1468,2025-02-26,19:40:40,1,Downtown,105,Coffee,Latte,Latte - Large,4.25,2,8.5,Credit Card,1095
1469,2025-02-26,08:53:15,2,Riverside Mall,110,Tea,Brewed Tea,Earl Grey,2.75,2,5.5,Mobile Pay,1413
1470,2025-02-26,09:59:09,3,Uptown,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,2,5.9,Mobile Pay,1326
1471,2025-02-26,12:38:07,1,Downtown,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Credit Card,1144
1472,2025-02-26,07:54:23,2,Riverside Mall,103,Coffee,Espresso,Espresso Shot,2.2,3,6.6,Credit Card,1106
1473,2025-02-26,11:31:40,4,Airport Terminal 2,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1351
1474,2025-02-26,16:11:19,3,Uptown,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Credit Card,1091
1475,2025-02-26,08:21:22,5,Lakeside Plaza,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Credit Card,1314
1476,2025-02-26,13:16:59,1,Downtown,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Cash,1310
1477,2025-02-26,13:09:13,1,Downtown,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,3,37.5,Mobile Pay,1058
1478,2025-02-26,08:05:46,1,Downtown,111,Tea,Chai,Chai Latte - Regular,3.85,2,7.7,Credit Card,1064
1479,2025-02-26,18:22:45,4,Airport Terminal 2,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Credit Card,1150
1480,2025-02-26,13:25:59,4,Airport Terminal 2,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Cash,1088
1481,2025-02-26,08:50:49,3,Uptown,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Mobile Pay,1084
1482,2025-02-26,17:27:38,4,Airport Terminal 2,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,2,6.8,Credit Card,1417
1483,2025-02-26,12:36:22,1,Downtown,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Mobile Pay,1323
1484,2025-02-27,18:16:37,2,Riverside Mall,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Mobile Pay,1309
1485,2025-02-27,11:07:11,5,Lakeside Plaza,112,Bakery,Croissant,Butter Croissant,3.25,2,6.5,Mobile Pay,1219
1486,2025-02-27,07:42:23,3,Uptown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Credit Card,1399
1487,2025-02-27,15:45:21,1,Downtown,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Mobile Pay,1290
1488,2025-02-27,07:18:38,2,Riverside Mall,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Cash,1111
1489,2025-02-27,14:41:26,3,Uptown,103,Coffee,Espresso,Espresso Shot,2.2,2,4.4,Credit Card,1222
1490,2025-02-27,08:51:31,3,Uptown,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Credit Card,1140
1491,2025-02-27,08:20:37,1,Downtown,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Cash,1295
1492,2025-02-27,17:18:08,1,Downtown,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,2,5.0,Cash,1206
1493,2025-02-27,07:41:01,5,Lakeside Plaza,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,1,12.5,Mobile Pay,1048
1494,2025-02-27,09:48:22,4,Airport Terminal 2,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Mobile Pay,1284
1495,2025-02-27,11:44:29,4,Airport Terminal 2,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Mobile Pay,1328
1496,2025-02-27,18:06:01,1,Downtown,112,Bakery,Croissant,Butter Croissant,3.25,1,3.25,Cash,1422
1497,2025-02-27,16:46:27,1,Downtown,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Cash,1045
1498,2025-02-27,19:59:44,3,Uptown,118,Merchandise,Mug,Branded Ceramic Mug,9.99,3,29.97,Mobile Pay,1132
1499,2025-02-27,07:19:04,1,Downtown,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Credit Card,1352
1500,2025-02-27,15:59:08,4,Airport Terminal 2,109,Tea,Brewed Tea,Green Tea,2.75,1,2.75,Cash,1061
1501,2025-02-27,14:42:07,2,Riverside Mall,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Credit Card,1123
1502,2025-02-27,10:46:30,4,Airport Terminal 2,109,Tea,Brewed Tea,Green Tea,2.75,1,2.75,Mobile Pay,1135
1503,2025-02-27,13:55:15,1,Downtown,112,Bakery,Croissant,Butter Croissant,3.25,2,6.5,Mobile Pay,1376
1504,2025-02-27,19:03:13,1,Downtown,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Credit Card,1110
1505,2025-02-27,13:21:13,4,Airport Terminal 2,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,2,7.9,Credit Card,1389
1506,2025-02-27,15:41:09,3,Uptown,110,Tea,Brewed Tea,Earl Grey,2.75,2,5.5,Mobile Pay,1054
1507,2025-02-27,11:28:55,2,Riverside Mall,112,Bakery,Croissant,Butter Croissant,3.25,2,6.5,Mobile Pay,1103
1508,2025-02-27,09:10:43,2,Riverside Mall,103,Coffee,Espresso,Espresso Shot,2.2,1,2.2,Credit Card,1445
1509,2025-02-28,17:47:07,2,Riverside Mall,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Cash,1235
1510,2025-02-28,14:28:22,1,Downtown,116,Pastry,Scone,Cranberry Scone,2.95,1,2.95,Cash,1281
1511,2025-02-28,08:32:27,4,Airport Terminal 2,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Credit Card,1027
1512,2025-02-28,07:24:46,3,Uptown,104,Coffee,Latte,Latte - Regular,3.75,3,11.25,Credit Card,1099
1513,2025-02-28,14:33:38,4,Airport Terminal 2,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Cash,1221
1514,2025-02-28,18:14:07,1,Downtown,108,Coffee,Cold Brew,Cold Brew - Large,4.45,1,4.45,Credit Card,1018
1515,2025-02-28,13:17:14,2,Riverside Mall,103,Coffee,Espresso,Espresso Shot,2.2,3,6.6,Credit Card,1358
1516,2025-02-28,08:46:52,4,Airport Terminal 2,113,Bakery,Muffin,Blueberry Muffin,3.1,3,9.3,Credit Card,1137
1517,2025-02-28,10:18:45,2,Riverside Mall,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Cash,1375
1518,2025-02-28,17:39:30,2,Riverside Mall,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,2,25.0,Mobile Pay,1436
1519,2025-02-28,10:04:10,2,Riverside Mall,106,Coffee,Cappuccino,Cappuccino - Regular,3.65,1,3.65,Cash,1233
1520,2025-02-28,12:01:11,1,Downtown,116,Pastry,Scone,Cranberry Scone,2.95,4,11.8,Cash,1039
1521,2025-02-28,18:37:00,1,Downtown,112,Bakery,Croissant,Butter Croissant,3.25,1,3.25,Credit Card,1126
1522,2025-02-28,13:18:53,1,Downtown,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Cash,1257
1523,2025-02-28,07:51:47,2,Riverside Mall,104,Coffee,Latte,Latte - Regular,3.75,1,3.75,Credit Card,1251
1524,2025-02-28,14:16:23,5,Lakeside Plaza,109,Tea,Brewed Tea,Green Tea,2.75,1,2.75,Credit Card,1423
1525,2025-02-28,15:54:55,3,Uptown,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,3,37.5,Credit Card,1305
1526,2025-02-28,15:01:09,3,Uptown,117,Merchandise,Bag,Coffee Beans - 12oz Bag,12.5,4,50.0,Credit Card,1438
1527,2025-02-28,13:15:36,2,Riverside Mall,112,Bakery,Croissant,Butter Croissant,3.25,2,6.5,Credit Card,1220
1528,2025-03-01,17:24:40,1,Downtown,107,Coffee,Cold Brew,Cold Brew - Regular,3.95,1,3.95,Mobile Pay,1140
1529,2025-03-01,19:56:33,5,Lakeside Plaza,115,Pastry,Cookie,Chocolate Chip Cookie,2.1,1,2.1,Credit Card,1347
1530,2025-03-01,14:17:19,3,Uptown,113,Bakery,Muffin,Blueberry Muffin,3.1,1,3.1,Credit Card,1296
1531,2025-03-01,12:29:36,3,Uptown,104,Coffee,Latte,Latte - Regular,3.75,4,15.0,Credit Card,1405
1532,2025-03-01,13:43:09,1,Downtown,101,Coffee,Brewed Coffee,Brewed Coffee - Regular,2.5,1,2.5,Credit Card,1076
1533,2025-03-01,14:19:31,3,Uptown,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Credit Card,1409
1534,2025-03-01,09:52:37,4,Airport Terminal 2,102,Coffee,Brewed Coffee,Brewed Coffee - Large,2.95,1,2.95,Credit Card,1250
1535,2025-03-01,14:00:03,4,Airport Terminal 2,112,Bakery,Croissant,Butter Croissant,3.25,1,3.25,Mobile Pay,1179
1536,2025-03-01,08:05:45,5,Lakeside Plaza,118,Merchandise,Mug,Branded Ceramic Mug,9.99,1,9.99,Cash,1375
1537,2025-03-01,09:02:30,5,Lakeside Plaza,103,Coffee,Espresso,Espresso Shot,2.2,3,6.6,Mobile Pay,1127
1538,2025-03-01,11:57:06,4,Airport Terminal 2,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,3,10.2,Credit Card,1154
1539,2025-03-01,15:20:51,2,Riverside Mall,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Mobile Pay,1349
1540,2025-03-01,12:12:19,3,Uptown,105,Coffee,Latte,Latte - Large,4.25,1,4.25,Credit Card,1152
1541,2025-03-01,08:50:56,4,Airport Terminal 2,118,Merchandise,Mug,Branded Ceramic Mug,9.99,2,19.98,Cash,1049
1542,2025-03-01,13:43:45,4,Airport Terminal 2,111,Tea,Chai,Chai Latte - Regular,3.85,1,3.85,Credit Card,1181
1543,2025-03-01,12:58:35,4,Airport Terminal 2,114,Bakery,Bagel,Plain Bagel with Cream Cheese,3.4,1,3.4,Credit Card,1392
1544,2025-03-01,16:37:32,2,Riverside Mall,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Credit Card,1317
1545,2025-03-01,07:54:25,5,Lakeside Plaza,110,Tea,Brewed Tea,Earl Grey,2.75,1,2.75,Cash,1343
